ID;Year;Default;WC/TA;RE/TA;EBIT/TA;ME/TL;S/TA
613;2003;0;0,03;0,29;0,03;1,42;0,14
613;2004;0;-0,07;0,30;0,04;1,27;0,11
614;1995;0;0,07;0,39;0,04;0,89;0,11
614;1996;0;0,08;0,35;0,05;0,86;0,13
614;1997;0;0,09;0,35;0,06;0,68;0,15
614;1998;0;0,07;0,32;0,05;0,43;0,13
614;1999;0;0,04;0,32;0,06;0,38;0,16
614;2000;0;-0,14;0,23;0,07;0,50;0,19
614;2001;0;0,05;0,27;0,06;0,50;0,13
614;2002;0;0,02;0,28;0,04;0,54;0,13
614;2003;0;0,05;0,30;0,08;1,58;0,13
614;2004;0;0,04;0,31;0,09;2,66;0,15
615;1995;0;0,02;0,23;0,08;1,13;0,16
615;1996;0;-0,01;0,21;0,07;1,09;0,16
616;1995;0;0,11;0,08;0,06;0,15;0,54
616;1996;0;0,19;0,09;0,06;0,28;0,61
616;1997;0;0,29;0,09;0,05;0,32;0,67
616;1998;0;0,24;0,08;0,03;0,11;0,41
616;1999;0;0,28;0,09;0,05;0,09;0,45
616;2000;0;0,32;0,13;0,05;0,33;0,44
616;2001;0;0,31;0,17;0,06;0,59;0,44
616;2002;0;0,27;0,21;0,06;0,44;0,36
616;2003;0;0,24;0,18;0,03;0,45;0,27
617;1999;0;0,40;0,36;-0,01;0,63;0,18
617;2000;0;0,37;0,39;0,03;0,28;0,24
617;2001;0;0,47;0,37;0,02;0,57;0,23
617;2002;0;0,31;0,33;0,05;0,52;0,24
617;2003;0;0,31;0,24;0,03;0,53;0,26
617;2004;0;0,32;0,23;0,01;0,74;0,31
618;1995;0;0,35;0,40;0,06;2,47;0,43
618;1996;0;0,35;0,42;0,08;2,75;0,45
618;1997;0;0,25;0,31;0,06;3,66;0,43
618;1998;0;0,24;0,31;0,06;1,98;0,38
618;1999;0;0,24;0,37;0,06;2,36;0,39
618;2000;0;0,24;0,41;0,08;2,36;0,38
618;2001;0;0,18;0,54;0,08;3,29;0,34
618;2002;0;0,24;0,50;0,06;2,16;0,29
618;2003;0;0,21;0,49;0,06;1,99;0,32
618;2004;0;0,22;0,54;0,06;2,51;0,31
619;1995;0;0,35;0,03;0,08;3,31;0,25
620;1995;0;-0,12;0,03;0,04;0,60;0,48
621;1995;0;0,26;-0,20;0,04;1,40;0,34
622;1995;0;0,24;0,15;0,07;0,82;0,62
623;1995;0;0,20;0,25;0,04;0,31;0,26
623;1996;0;0,22;0,26;0,06;0,45;0,27
623;1997;0;0,24;0,28;0,04;0,68;0,29
623;1998;0;0,26;0,30;0,03;0,72;0,31
623;1999;0;0,25;0,30;0,04;0,61;0,30
623;2000;0;0,25;0,29;0,05;0,44;0,30
623;2001;0;0,30;0,28;0,02;0,45;0,27
623;2002;0;0,29;0,17;0,03;0,36;0,26
623;2004;0;0,37;0,25;0,05;0,54;0,26
624;1995;0;0,02;0,32;0,04;0,62;0,42
624;1996;0;-0,03;0,29;0,02;0,54;0,55
624;1997;0;-0,03;0,34;0,03;0,96;0,49
624;1998;0;-0,02;0,37;0,05;1,05;0,37
624;1999;0;-0,03;0,33;0,02;0,59;0,55
624;2000;0;0,04;0,39;0,07;0,80;0,63
624;2001;0;-0,02;0,41;0,04;0,72;0,46
624;2002;0;0,05;0,32;0,07;0,52;0,60
624;2003;0;0,03;0,36;0,04;0,77;0,61
624;2004;0;-0,03;0,36;0,07;0,96;0,86
625;1995;0;0,23;0,42;0,08;1,99;0,28
625;1996;0;0,28;0,45;0,09;2,40;0,29
625;1997;0;0,27;0,51;0,09;2,55;0,30
625;1998;0;0,23;0,56;0,09;2,28;0,32
626;1995;0;0,07;0,34;0,05;0,75;0,95
626;1996;0;0,09;0,37;0,05;0,73;0,95
626;1997;0;0,07;0,42;0,06;1,03;1,07
626;1998;0;0,04;0,43;0,05;1,00;1,01
626;1999;0;-0,03;0,31;0,05;0,53;0,88
626;2000;0;-0,02;0,31;0,05;0,44;0,89
626;2001;0;0,00;0,37;0,05;0,91;0,81
626;2002;0;0,04;0,38;0,06;0,51;0,82
626;2003;0;0,06;0,40;0,06;0,99;0,84
626;2004;0;0,11;0,45;0,07;1,16;0,76
627;1996;0;0,24;0,16;0,08;2,74;0,10
627;1997;0;0,02;0,09;0,07;1,96;0,09
627;1998;0;0,05;-0,04;0,06;0,43;0,10
627;1999;0;0,07;0,00;0,06;0,91;0,09
627;2000;0;-0,02;0,13;0,09;3,39;0,14
627;2001;0;-0,02;0,06;0,04;1,42;0,07
627;2002;0;0,01;0,07;0,04;0,68;0,07
627;2003;0;-0,01;0,10;0,05;1,02;0,08
627;2004;0;0,02;0,17;0,09;1,60;0,14
628;1995;0;0,31;0,47;0,07;3,23;1,05
628;1996;0;0,30;0,50;0,07;3,36;1,09
628;1997;0;0,28;0,54;0,07;3,12;1,11
628;1998;0;0,26;0,51;0,06;3,59;1,09
628;1999;0;0,27;0,54;0,08;3,73;1,21
628;2000;0;0,23;0,52;0,07;4,62;1,13
628;2001;0;0,18;0,48;0,09;5,54;1,09
628;2002;0;0,19;0,50;0,07;4,70;1,10
628;2003;0;0,16;0,49;0,10;4,16;1,04
628;2004;0;0,12;0,55;0,10;4,38;1,06
629;1995;0;0,45;0,24;0,05;5,82;0,36
629;1996;0;0,44;0,27;0,08;2,63;0,39
630;1995;0;-0,05;0,26;0,06;1,36;0,12
630;1996;0;-0,05;0,26;0,06;1,28;0,13
630;1997;0;-0,06;0,29;0,05;1,49;0,16
630;1998;0;-0,02;0,27;0,04;1,41;0,13
630;1999;0;-0,14;0,26;0,05;0,75;0,14
630;2000;0;-0,15;0,24;0,04;1,02;0,13
630;2001;0;-0,15;0,22;0,04;0,80;0,12
630;2002;0;0,05;0,18;0,03;0,47;0,11
630;2003;0;-0,12;0,06;0,03;0,32;0,09
630;2004;0;-0,12;-0,02;0,02;0,39;0,09
631;1995;0;0,09;0,33;0,06;1,38;0,42
631;1996;0;0,14;0,38;0,07;1,62;0,44
631;1997;0;-0,03;0,29;0,05;1,39;0,46
631;1998;0;-0,01;0,31;0,06;1,30;0,43
631;1999;0;-0,06;0,18;0,05;0,43;0,28
631;2000;0;-0,08;0,19;0,05;0,37;0,28
631;2001;0;-0,09;0,18;0,02;0,40;0,32
632;1995;0;0,30;-0,08;0,06;0,30;0,32
632;1996;0;0,42;-0,05;0,05;0,55;0,43
633;1995;0;0,03;1,11;0,12;5,53;0,41
633;1996;0;-0,02;1,12;0,14;4,83;0,40
634;1995;0;0,43;0,89;0,08;2,31;0,80
634;1996;0;0,33;0,87;0,03;1,94;0,82
634;1997;0;0,35;0,75;0,11;3,16;0,77
634;1998;0;0,24;0,86;0,07;3,60;0,64
634;1999;0;0,23;0,67;0,14;7,39;0,68
634;2000;0;0,27;0,67;0,13;4,73;0,65
634;2001;0;0,43;0,82;0,11;3,71;0,70
634;2002;0;0,41;0,93;0,11;2,13;0,69
634;2003;0;0,39;0,58;0,12;3,44;0,68
634;2004;0;0,35;0,64;0,11;3,31;0,66
635;1995;0;0,31;0,37;0,07;1,93;0,42
635;1996;0;0,36;0,43;0,06;3,54;0,43
635;1997;0;0,32;0,44;0,08;3,30;0,44
635;1998;0;0,21;0,38;0,03;1,50;0,29
635;1999;0;0,53;0,53;0,07;4,65;0,24
635;2000;0;0,44;0,56;0,06;4,55;0,23
635;2002;0;0,29;0,43;0,04;2,95;0,20
636;1995;0;-0,07;-0,34;0,03;0,38;0,30
637;2001;0;0,24;0,38;0,02;0,84;0,21
637;2002;0;0,26;0,22;0,02;0,33;0,26
637;2003;0;0,21;0,11;0,00;0,66;0,30
637;2004;0;0,33;0,03;0,04;1,13;0,38
638;1995;0;-0,02;0,09;0,05;1,34;0,11
638;1996;0;-0,01;0,10;0,03;1,07;0,10
638;1997;0;-0,07;0,08;0,02;0,98;0,10
638;1998;0;-0,01;0,10;0,04;0,79;0,11
638;1999;0;0,06;0,16;0,04;2,43;0,13
638;2000;0;-0,02;0,33;0,04;1,03;0,10
638;2001;0;0,01;0,28;0,05;1,06;0,10
638;2002;0;0,12;0,19;0,05;0,41;0,13
638;2003;0;0,11;0,20;0,05;0,48;0,13
638;2004;0;0,13;0,19;0,02;0,54;0,12
639;1995;0;0,52;0,22;0,06;1,53;0,40
639;1996;0;0,51;0,22;0,04;1,14;0,38
639;1997;0;0,52;0,24;0,06;1,91;0,36
639;1999;0;0,22;0,37;-0,05;0,94;0,17
640;1995;0;0,01;0,01;0,05;0,88;0,21
640;1996;0;0,08;0,04;0,04;1,60;0,23
640;1997;0;0,10;0,03;0,06;1,17;0,24
640;1998;0;0,00;0,04;0,03;0,95;0,12
640;1999;0;0,22;-0,68;0,00;0,15;0,30
640;2000;0;0,12;-0,71;0,02;0,06;0,32
640;2001;0;0,06;-0,88;0,05;0,06;0,31
640;2002;0;0,00;-1,01;0,04;0,09;0,38
640;2003;0;0,11;-0,85;0,03;0,13;0,36
640;2004;0;0,09;-0,72;0,05;0,29;0,37
641;1995;0;0,18;0,10;0,07;0,74;0,46
641;1996;0;0,20;0,22;0,05;1,36;0,43
641;1997;0;0,15;0,24;0,03;1,40;0,43
641;1999;0;0,24;0,16;0,02;0,45;0,62
641;2000;0;0,18;0,21;0,07;0,45;0,96
641;2001;0;0,17;0,15;0,03;0,31;0,50
641;2002;0;0,14;0,07;0,05;0,14;0,56
641;2003;0;0,13;0,10;0,04;0,38;0,61
641;2004;0;0,13;0,19;0,04;0,80;0,86
642;1995;0;0,08;0,33;-0,01;1,38;0,40
642;1996;0;0,08;0,34;0,05;1,58;0,49
642;1997;0;0,04;0,36;0,06;1,78;0,43
642;1998;0;0,04;0,36;0,03;1,71;0,31
642;1999;0;0,05;0,36;0,04;1,80;0,38
642;2000;0;0,06;0,38;0,06;2,00;0,49
643;1999;0;-0,01;0,17;0,04;0,48;0,31
643;2000;0;-0,03;0,19;0,04;0,47;0,28
643;2001;0;-0,07;0,16;0,00;0,21;0,21
643;2002;0;-0,03;0,07;0,01;0,08;0,22
643;2003;0;0,01;0,08;0,03;0,15;0,24
643;2004;0;-0,01;0,02;0,03;0,13;0,27
644;1995;0;0,29;0,28;0,09;1,85;0,36
644;1996;0;0,33;0,34;0,08;1,30;0,37
644;1997;0;0,22;0,33;0,09;2,01;0,33
644;1998;0;0,14;0,31;0,04;1,12;0,22
644;1999;0;0,14;0,30;0,05;0,57;0,20
644;2000;0;0,14;0,32;0,04;0,62;0,22
644;2001;0;0,14;0,34;0,06;0,82;0,22
644;2002;0;0,15;0,35;0,02;0,50;0,25
644;2003;0;0,28;0,32;0,08;0,69;0,29
645;1995;0;0,27;0,33;0,06;1,92;0,43
645;1996;0;0,25;0,33;0,03;2,32;0,30
645;1997;0;0,37;0,44;0,05;3,57;0,24
645;1998;0;0,26;0,48;0,05;7,11;0,22
645;1999;0;0,26;0,53;0,06;13,18;0,20
645;2000;0;0,31;0,59;0,08;16,01;0,19
645;2001;0;0,30;0,62;0,02;12,46;0,14
645;2002;0;0,31;0,59;0,03;6,62;0,17
645;2003;0;0,38;0,62;0,06;13,97;0,22
645;2004;0;0,54;0,71;0,06;13,18;0,24
646;1998;0;-0,06;0,07;0,05;0,45;0,14
646;1999;0;-0,09;0,07;0,04;0,34;0,14
646;2000;0;-0,08;0,06;0,04;0,33;0,18
646;2002;0;-0,01;-0,09;0,03;0,25;0,10
646;2003;0;0,02;-0,05;0,03;0,32;0,10
646;2004;0;-0,01;-0,08;0,05;0,87;0,13
647;1995;0;0,07;-0,28;0,07;0,28;0,59
647;1996;0;0,27;-0,38;0,06;0,20;0,50
647;1997;1;0,29;-0,44;0,06;0,41;0,54
648;1995;0;0,38;0,18;0,06;1,90;0,22
648;1996;0;0,46;0,19;0,05;1,86;0,18
648;1997;0;0,38;0,20;0,05;1,86;0,19
648;1998;0;0,37;0,21;0,04;0,68;0,19
648;1999;0;0,31;0,21;0,03;0,79;0,15
648;2000;0;0,40;0,23;0,04;2,25;0,15
648;2001;0;0,25;0,13;0,04;2,24;0,18
648;2002;0;0,22;0,25;0,04;2,14;0,19
648;2003;0;0,24;0,37;0,06;4,11;0,19
648;2004;0;0,28;0,47;0,06;5,34;0,19
649;1995;0;0,35;0,14;0,03;4,67;0,17
649;1996;0;0,50;0,19;0,06;2,88;0,21
649;1997;0;0,63;0,25;0,04;1,97;0,20
649;1998;0;0,45;0,28;0,05;1,33;0,17
649;1999;0;0,38;0,28;0,05;1,12;0,24
650;1995;0;0,22;0,35;0,05;2,27;0,29
650;1996;0;0,26;0,30;0,07;1,89;0,28
650;1997;0;0,22;0,35;0,06;2,49;0,31
650;1998;0;0,21;0,31;0,05;1,68;0,27
650;1999;0;0,28;0,31;0,04;1,22;0,19
650;2000;0;0,30;0,28;0,01;0,83;0,25
650;2001;0;0,27;0,22;0,02;1,17;0,23
650;2002;0;0,28;0,21;0,04;1,02;0,24
650;2003;0;0,28;0,24;0,04;1,30;0,24
650;2004;0;0,35;0,34;0,05;2,16;0,25
651;1995;0;0,57;0,28;0,11;15,24;0,46
651;1996;0;0,58;0,36;0,06;11,59;0,64
652;1998;0;0,11;0,03;0,00;0,97;0,04
652;1999;0;0,05;0,02;0,01;0,92;0,05
652;2000;0;0,03;-0,01;0,01;0,55;0,05
652;2001;0;0,02;-0,04;0,01;0,60;0,05
652;2003;0;0,05;-0,05;0,01;0,27;0,05
652;2004;0;0,03;-0,23;0,02;0,23;0,06
653;1995;0;0,08;0,28;0,06;1,81;0,28
653;1996;0;0,06;0,19;0,06;2,44;0,27
653;1997;0;-0,01;0,15;0,06;2,16;0,25
653;1998;0;0,19;0,42;0,05;1,10;0,21
653;1999;0;0,04;0,48;0,07;0,83;0,23
654;1995;0;0,16;0,28;0,06;1,11;0,32
654;1996;0;0,16;0,33;0,06;1,27;0,33
654;1997;0;0,15;0,33;0,06;1,70;0,32
654;1998;0;0,19;0,35;0,04;0,87;0,30
654;1999;0;0,13;0,35;0,04;0,95;0,29
654;2000;0;0,15;0,31;0,04;0,60;0,27
654;2001;0;0,09;0,24;0,03;0,59;0,27
654;2002;0;0,16;0,13;0,03;0,60;0,26
654;2003;0;0,13;0,14;0,06;0,73;0,31
654;2004;0;0,20;0,17;0,04;0,92;0,33
655;1999;0;0,25;0,06;0,06;5,60;0,47
655;2000;0;0,31;0,02;0,03;1,14;0,33
655;2001;0;0,22;0,00;0,04;1,83;0,23
655;2002;0;0,27;-0,22;0,05;0,84;0,33
655;2003;0;0,28;-0,20;0,06;1,97;0,41
655;2004;0;0,28;-0,23;0,06;1,39;0,43
656;1996;0;0,22;0,03;0,06;0,28;0,42
656;1997;0;0,17;-0,01;0,08;0,60;0,40
656;2001;1;-0,44;-0,09;0,03;0,05;0,33
657;1995;0;0,39;0,32;0,06;1,25;0,46
657;1996;0;0,43;0,37;0,06;1,36;0,43
657;1997;0;0,38;0,32;0,05;1,27;0,39
657;1998;0;0,34;0,30;0,01;0,67;0,35
657;1999;0;0,32;0,30;0,03;0,92;0,38
657;2000;0;0,34;0,36;0,04;0,98;0,38
657;2001;0;0,37;0,39;0,04;1,11;0,38
657;2002;0;0,40;0,41;0,04;1,66;0,35
657;2003;0;0,43;0,46;0,04;2,50;0,36
657;2004;0;0,37;0,43;0,04;2,95;0,38
658;1995;0;0,15;0,04;0,06;1,07;0,95
658;1996;0;0,04;0,05;0,06;1,43;0,81
658;1997;0;0,08;0,07;0,07;1,51;0,69
658;1998;0;0,05;0,10;0,05;1,03;0,53
658;1999;0;0,04;0,16;0,06;1,04;0,70
658;2000;0;0,04;0,17;0,08;0,81;0,86
659;1995;0;0,50;-0,05;0,04;0,13;0,25
659;1996;0;0,33;-0,64;-0,07;0,10;0,26
660;1995;0;0,07;0,57;0,12;1,85;0,71
660;1996;0;0,11;0,54;0,12;1,91;0,61
660;1997;0;0,10;0,58;0,09;2,16;0,66
660;1998;0;0,04;0,58;0,10;0,92;0,66
660;1999;0;0,04;0,57;0,10;0,56;0,63
660;2000;0;0,09;0,64;0,09;1,18;0,61
660;2001;0;0,10;0,64;0,09;0,86;0,62
660;2002;0;0,14;0,58;0,08;0,40;0,55
660;2003;0;0,22;0,59;0,06;0,53;0,52
660;2004;0;0,20;0,60;0,06;0,87;0,51
661;1995;0;0,30;0,16;0,08;0,65;0,52
661;1996;0;0,21;0,17;0,05;1,04;0,48
661;1997;0;0,27;0,21;0,06;1,71;0,50
662;1995;1;0,00;0,01;0,03;0,19;0,31
663;1995;0;0,00;0,15;0,04;0,58;0,19
663;1996;0;0,00;0,14;0,05;0,63;0,28
663;1997;0;-0,02;0,14;0,06;0,72;0,35
663;1998;0;0,01;0,06;0,04;0,60;0,16
663;1999;0;0,00;0,04;0,04;0,35;0,16
663;2000;0;0,00;0,05;0,06;0,46;0,08
663;2001;0;-0,02;0,05;0,07;0,74;0,09
663;2002;0;-0,02;0,08;0,07;0,85;0,10
663;2003;0;-0,02;0,09;0,07;1,04;0,11
663;2004;0;-0,03;0,09;0,05;1,03;0,10
664;1995;0;0,32;0,11;0,05;0,97;0,33
664;1996;0;0,29;0,18;0,07;1,23;0,36
664;1997;0;0,27;0,20;0,07;1,43;0,35
665;1995;0;0,03;0,66;0,06;2,02;0,22
665;1996;0;0,09;0,65;0,07;2,28;0,18
665;1997;0;0,06;0,59;0,07;2,65;0,18
665;1998;0;0,05;0,62;0,06;2,22;0,15
665;1999;0;0,17;0,55;0,06;2,48;0,13
665;2000;0;0,03;0,32;0,05;1,52;0,12
665;2001;0;0,02;0,33;0,04;1,30;0,11
665;2002;0;0,07;0,36;0,06;1,76;0,14
665;2003;0;0,05;0,23;0,05;2,26;0,14
665;2004;0;0,03;0,23;0,06;1,86;0,13
666;1995;0;0,61;0,33;0,07;0,46;0,39
666;1996;0;0,58;0,35;0,07;0,72;0,41
666;1997;0;0,57;0,31;0,03;0,38;0,35
666;1998;1;0,57;0,26;-0,01;0,11;0,25
667;1995;0;0,16;-0,18;0,05;1,38;0,24
668;2000;0;0,06;0,22;0,07;3,77;0,21
668;2002;0;0,04;0,03;0,06;0,72;0,16
668;2003;0;0,13;0,06;0,04;1,13;0,19
668;2004;0;0,15;0,12;0,06;1,89;0,19
669;1995;0;0,20;0,30;0,05;1,33;0,36
669;1996;0;0,26;0,31;0,04;1,32;0,41
669;1997;0;0,24;0,34;0,04;1,82;0,40
669;1998;0;0,22;0,31;0,07;0,81;0,41
669;1999;0;0,18;0,34;0,05;0,74;0,40
669;2000;0;0,18;0,38;0,05;0,48;0,39
669;2001;0;0,11;0,19;0,05;0,19;0,50
669;2002;0;0,13;0,23;0,05;0,47;0,58
669;2003;0;0,13;0,25;0,07;0,56;0,66
669;2004;0;0,14;0,29;0,05;0,69;0,69
670;1995;0;-0,09;-0,07;0,03;0,22;0,36
679;1996;0;0,14;0,21;0,06;1,95;0,30
681;1997;0;0,14;0,22;0,06;1,95;0,30
685;1998;0;0,15;0,20;0,05;1,93;0,30
688;1999;0;0,13;0,22;0,05;1,95;0,30
693;2000;0;0,14;0,21;0,05;1,94;0,30
696;2001;0;0,14;0,20;0,05;1,95;0,31
698;1995;0;0,15;0,23;0,07;1,96;0,29
702;1996;0;0,15;0,22;0,06;1,95;0,31
707;1995;1;0,14;0,19;0,05;1,94;0,31
708;1997;1;0,13;0,20;0,06;1,96;0,29
711;1998;0;0,13;0,20;0,06;1,95;0,31
713;1999;0;0,14;0,20;0,06;1,94;0,30
717;2000;0;0,15;0,21;0,05;1,95;0,31
720;2001;0;0,14;0,20;0,05;1,94;0,30
724;2002;0;0,14;0,22;0,05;1,94;0,30
726;2003;0;0,16;0,21;0,05;1,95;0,31
731;2004;0;0,14;0,20;0,06;1,95;0,31
736;1995;0;0,15;0,21;0,04;1,95;0,30
739;1996;0;0,14;0,21;0,05;1,95;0,30
741;1997;0;0,15;0,20;0,06;1,95;0,32
746;1998;0;0,14;0,21;0,06;1,95;0,32
749;1999;0;0,15;0,21;0,05;1,93;0,29
753;2000;1;0,13;0,20;0,06;1,93;0,30
755;2001;1;0,14;0,21;0,05;1,94;0,30
758;1995;0;0,14;0,20;0,05;1,95;0,31
761;1996;0;0,13;0,20;0,06;1,93;0,30
763;1997;0;0,16;0,21;0,04;1,96;0,30
766;1998;0;0,15;0,21;0,05;1,94;0,30
768;1999;0;0,15;0,20;0,05;1,96;0,31
769;2000;0;0,13;0,21;0,05;1,95;0,30
772;2001;0;0,14;0,20;0,05;1,94;0,31
774;2002;0;0,14;0,21;0,04;1,95;0,31
777;2003;0;0,14;0,22;0,06;1,94;0,31
781;2004;0;0,15;0,22;0,04;1,94;0,31
782;1995;0;0,14;0,22;0,06;1,95;0,31
782;1996;0;0,14;0,21;0,06;1,94;0,30
786;1997;0;0,16;0,22;0,05;1,95;0,32
787;1998;0;0,14;0,21;0,05;1,94;0,30
791;1995;0;0,15;0,20;0,06;1,93;0,31
791;1997;1;0,38;0,09;0,06;6,20;0,28
793;1998;1;0,17;-0,21;-0,01;0,25;0,18
794;1999;1;0,15;-0,35;0,02;0,16;0,23
795;2001;1;0,25;-0,82;-0,01;0,05;0,21
796;1998;1;-2,04;-2,40;-0,59;0,08;0,12
797;1999;1;0,10;-2,26;0,07;0,05;0,15
798;2000;1;0,21;-2,03;0,10;0,10;0,15
799;2001;1;0,04;-1,51;0,04;0,04;0,05
800;2002;1;-0,25;-1,38;0,03;0,05;0,04
801;1998;1;0,32;0,11;0,03;0,06;0,77
802;1999;1;0,00;-0,24;-0,02;0,41;0,35
803;1997;1;0,03;-0,31;0,05;0,35;0,17
804;1998;1;0,03;-0,39;0,04;0,12;0,17
805;1999;1;0,05;-0,92;0,04;0,05;0,23
806;2000;1;0,02;-0,99;0,05;0,03;0,21
809;2001;1;0,14;-0,30;0,05;0,05;0,21
810;1999;1;0,18;-0,02;0,03;0,28;0,64
811;2001;1;0,03;-0,30;0,00;0,24;0,80
812;1997;1;-0,13;-0,31;0,04;0,17;0,53
813;1999;1;0,40;-0,04;0,07;0,06;0,76
814;1997;1;-0,08;-0,12;0,04;0,23;0,32
815;1998;1;-0,12;-0,19;0,02;0,15;0,32
816;1999;1;-0,18;-0,39;-0,01;0,10;0,41
817;2001;1;0,23;-1,87;0,00;0,21;0,11
818;1998;1;-0,21;-0,85;0,05;0,07;0,55
819;1996;1;-0,12;-0,09;-0,01;0,14;0,34
820;1996;1;0,24;-0,29;0,06;2,13;0,21
821;2000;1;0,17;-0,26;0,03;0,03;0,19
822;1998;1;-0,90;-0,52;0,04;0,03;0,59
823;1997;1;0,30;0,03;0,03;0,04;0,57
824;1996;1;0,41;-0,23;0,06;0,31;0,53
825;1998;1;0,19;0,13;0,07;0,05;0,82
826;1997;1;0,03;-1,85;0,03;0,03;0,68
827;2000;1;0,17;-0,07;0,00;0,04;0,24
828;1996;1;0,01;-0,26;0,04;0,30;0,15
829;2001;1;-0,99;-0,43;0,00;0,04;0,33
830;2002;1;0,07;-0,11;0,04;0,04;0,12
